pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone,survived
0.7376951317802901,0.5891898652344391,0.8273772438659699,-0.3552422021283903,0.5891898652344391,-0.7892723355548015,0.8273772438659699,-0.6026824302012505,0.4327933656785018,-0.4736736092984604,-0.5024451714361923,0.8119223343984152,-1.2316448970959013,0
-1.3555735383351195,-1.9359095571988705,-1.5661069258891576,1.3283790856183961,-1.9359095571988705,1.266989801811655,-1.5661069258891576,0.5747249513903765,0.4327933656785018,-0.4736736092984604,0.7868452935884461,-1.2316448970959013,-1.2316448970959013,1
-1.3555735383351195,0.5891898652344391,0.8273772438659699,1.3283790856183961,0.5891898652344391,1.266989801811655,0.8273772438659699,-0.30833058480334374,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-1.2316448970959013,0.8119223343984152,1
-1.3555735383351195,0.5891898652344391,-1.5661069258891576,1.3283790856183961,0.5891898652344391,1.266989801811655,-1.5661069258891576,0.3539610673419465,0.4327933656785018,-0.4736736092984604,0.4207302360686478,-1.2316448970959013,-1.2316448970959013,1
0.7376951317802901,0.5891898652344391,0.8273772438659699,-0.3552422021283903,0.5891898652344391,-0.7892723355548015,0.8273772438659699,0.3539610673419465,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.8119223343984152,0.8119223343984152,0
0.7376951317802901,-0.6733598459822158,0.8273772438659699,-0.3552422021283903,-0.6733598459822158,-0.7892723355548015,0.8273772438659699,1.295886972615248,-0.47454519624983954,-0.4736736092984604,-0.47811642890864375,0.8119223343984152,0.8119223343984152,0
0.7376951317802901,0.5891898652344391,-1.5661069258891576,-0.3552422021283903,0.5891898652344391,-0.7892723355548015,-1.5661069258891576,1.7521323329820035,-0.47454519624983954,-0.4736736092984604,0.395813560675251,0.8119223343984152,0.8119223343984152,0
0.7376951317802901,0.5891898652344391,0.8273772438659699,-2.0388634898751765,0.5891898652344391,-0.7892723355548015,0.8273772438659699,-2.074441657190784,2.2474704895351842,0.7676298785983874,-0.22408312108167944,-1.2316448970959013,-1.2316448970959013,0
-1.3555735383351195,0.5891898652344391,0.8273772438659699,1.3283790856183961,0.5891898652344391,1.266989801811655,0.8273772438659699,-0.23474262345386707,-0.47454519624983954,2.0089333664952354,-0.4242561406845337,-1.2316448970959013,-1.2316448970959013,1
-1.3555735383351195,-1.9359095571988705,-0.3693648410115938,-2.0388634898751765,-1.9359095571988705,1.266989801811655,-0.3693648410115938,-1.191386120997064,0.4327933656785018,-0.4736736092984604,-0.04295550208861426,-1.2316448970959013,-1.2316448970959013,1
-1.3555735383351195,0.5891898652344391,0.8273772438659699,-2.0388634898751765,0.5891898652344391,1.266989801811655,0.8273772438659699,-1.927265734491831,0.4327933656785018,0.7676298785983874,-0.312172377522981,-1.2316448970959013,-1.2316448970959013,1
-1.3555735383351195,0.5891898652344391,-1.5661069258891576,1.3283790856183961,0.5891898652344391,1.266989801811655,-1.5661069258891576,2.0464841783799104,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-1.2316448970959013,0.8119223343984152,1
0.7376951317802901,0.5891898652344391,0.8273772438659699,-0.3552422021283903,0.5891898652344391,-0.7892723355548015,0.8273772438659699,-0.7498583529002039,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0.8119223343984152,0.8119223343984152,0
0.7376951317802901,0.5891898652344391,0.8273772438659699,-0.3552422021283903,0.5891898652344391,-0.7892723355548015,0.8273772438659699,0.6483129127398533,0.4327933656785018,5.73284383018578,-0.01870931177853076,0.8119223343984152,-1.2316448970959013,0
-1.3555735383351195,0.5891898652344391,0.8273772438659699,-2.0388634898751765,0.5891898652344391,-0.7892723355548015,0.8273772438659699,-1.191386120997064,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-1.2316448970959013,0.8119223343984152,0
-1.3555735383351195,0.5891898652344391,-0.3693648410115938,1.3283790856183961,0.5891898652344391,1.266989801811655,-0.3693648410115938,1.8257202943314803,-0.47454519624983954,-0.4736736092984604,-0.3262666585535892,-1.2316448970959013,0.8119223343984152,1
0.7376951317802901,-0.6733598459822158,0.8273772438659699,-2.0388634898751765,-0.6733598459822158,-0.7892723355548015,0.8273772438659699,-2.074441657190784,3.1548090514635256,0.7676298785983874,-0.06199888922968463,-1.2316448970959013,-1.2316448970959013,0
0.7376951317802901,0.5891898652344391,-0.3693648410115938,-0.3552422021283903,0.5891898652344391,1.266989801811655,-0.3693648410115938,0.3245258828021559,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.8119223343984152,0.8119223343984152,1
-1.3555735383351195,0.5891898652344391,0.8273772438659699,1.3283790856183961,0.5891898652344391,-0.7892723355548015,0.8273772438659699,0.059609221944039704,0.4327933656785018,-0.4736736092984604,-0.2859972841804228,-1.2316448970959013,-1.2316448970959013,0
-1.3555735383351195,-1.9359095571988705,0.8273772438659699,1.3283790856183961,-1.9359095571988705,1.266989801811655,0.8273772438659699,-0.8234463142496806,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,-1.2316448970959013,0.8119223343984152,1
0.7376951317802901,0.5891898652344391,-0.3693648410115938,-0.3552422021283903,0.5891898652344391,-0.7892723355548015,-0.3693648410115938,0.3539610673419465,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,0.8119223343984152,0.8119223343984152,0
0.7376951317802901,0.5891898652344391,-0.3693648410115938,-0.3552422021283903,0.5891898652344391,1.266989801811655,-0.3693648410115938,0.2803731059924698,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0.8119223343984152,0.8119223343984152,1
-1.3555735383351195,-0.6733598459822158,0.8273772438659699,-2.0388634898751765,-0.6733598459822158,1.266989801811655,0.8273772438659699,-1.1177981596475874,-0.47454519624983954,-0.4736736092984604,-0.4867562231804066,-1.2316448970959013,0.8119223343984152,1
0.7376951317802901,0.5891898652344391,-1.5661069258891576,-0.3552422021283903,0.5891898652344391,1.266989801811655,-1.5661069258891576,-0.16115466210439036,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,0.8119223343984152,0.8119223343984152,1
-1.3555735383351195,0.5891898652344391,0.8273772438659699,-2.0388634898751765,0.5891898652344391,-0.7892723355548015,0.8273772438659699,-1.632913889093924,2.2474704895351842,0.7676298785983874,-0.22408312108167944,-1.2316448970959013,-1.2316448970959013,0
-1.3555735383351195,0.5891898652344391,0.8273772438659699,1.3283790856183961,0.5891898652344391,1.266989801811655,0.8273772438659699,0.5747249513903765,0.4327933656785018,5.73284383018578,-0.016444159470040135,-1.2316448970959013,-1.2316448970959013,1
0.7376951317802901,-1.9359095571988705,0.8273772438659699,-0.3552422021283903,-1.9359095571988705,-0.7892723355548015,0.8273772438659699,0.28773190212741756,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0.8119223343984152,0.8119223343984152,0
0.7376951317802901,0.5891898652344391,-1.5661069258891576,-0.3552422021283903,0.5891898652344391,-0.7892723355548015,-1.5661069258891576,-0.8234463142496806,2.2474704895351842,2.0089333664952354,4.647001076532463,0.8119223343984152,-1.2316448970959013,0
-1.3555735383351195,-0.6733598459822158,0.8273772438659699,1.3283790856183961,-0.6733598459822158,1.266989801811655,0.8273772438659699,-0.8381639065195758,-0.47454519624983954,-0.4736736092984604,-0.48977642625839407,-1.2316448970959013,0.8119223343984152,1
0.7376951317802901,0.5891898652344391,0.8273772438659699,-0.3552422021283903,0.5891898652344391,-0.7892723355548015,0.8273772438659699,-0.0581315162151231,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0.8119223343984152,0.8119223343984152,0
0.7376951317802901,-1.9359095571988705,-1.5661069258891576,-0.3552422021283903,-1.9359095571988705,-0.7892723355548015,-1.5661069258891576,0.7219008740893299,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,0.8119223343984152,0.8119223343984152,0
-1.3555735383351195,-1.9359095571988705,-1.5661069258891576,1.3283790856183961,-1.9359095571988705,1.266989801811655,-1.5661069258891576,-0.6332950221226329,0.4327933656785018,-0.4736736092984604,2.301728820789,-1.2316448970959013,-1.2316448970959013,1
